개재밌다 진짜 ㅋㅋㅋㅋㅋㅋ
개재밌었는데 시작부터 끝까지 본 건 처음이었어요... 개꿀잼!! 편집본도 넘 기다렸는데 역시 재밌다
개쩐다
개콘보다 웃기다
거기  잠뜰네입니당<br>(각별털림)
거의 모든 스트리머나 유튜버가하는말<br>키시미시가 열어준후<br>&quot;어? 젠 착한앤가봐&quot;
걱정마 난 샀어(씨익)
걱정마세요 달력영상 나오자마자 달려가서 샀습니다!! 진짜 달력 너무 예뻐요!
건축도 보는 재미가 있는데 스토리텔링이 개재밌음ㅋㅋ
"건축만 접은게 어디야... 유튜브도 접은줄..ㅠ 재가동가즈아~<br><a href=""https://www.youtube.com/watch?v=xf85j4Oo8sI&amp;t=411"">6:51</a> ㅋㅋㅋㅋㅋㅋㅋ 와 ㅋㅋㅋ수근수근 웅성웅성 ㅋㅋㅋㅋ"
걸어서 숲일주
겁나 기다렸으면 개추ㅋㅋㅋㅋ
겁나 웃기네ㅋㅋ<br>감자깎는거를 세뇌 시키고 있어ㅋㅋ
겁나 재밌어 ㅋㅋㅋ 컨텐츠 진짜 잘 만들었다
겉날개 타고 상대 메인기지 따면 이기는거 아님?
게임 선정실력이 좋아지셨네요 이번 게임 진짜 재밌었음 ㅋㅋㅋㅋ
게임 인기급상승 모야~ 스케일 커진 큐튜바~
게임 하시면서 계속 무서워하시면서 진행은 엄청 잘 하셨어 ㅋㅋㅋ<br>이렇게 영상으로 또 보니 행복하네요
게임소개 캐릭터들이 설명해주는거 너무 귀여워요 집중빡 된다~~
게임을 항상 재미있게  해줘서 고마워요 공룡님
게임이 진짜 어려울까?
게잘그려
겟엠프드해주세여
결국 공룡은 멸망했다고 한다..
결국 폴드의 꿈은 저멀리...
결국 하려던 플랫폼 얘기는 못 하고 썰만 풀다 갔던 전설의 그 방송... 룡님 썰 푸는 건 언제 들어도 진짜 너무 재미있어요 ㅋㅋㅋ
결론: 룡님이 최강자였다
결혼식장에서 잠뜰님이람 각별님 잡으셨어야죠 ㅋㅋㅋㅋ😂
결혼하고 아들이 생기면 부자가 됩니다
고3 괴롭히는 성인들...
고생하셨습니다
고생하셨습니다 룡님..이제 편히 주무십시요...!!
고생하셨습니다! 진짜 많이 생각하시고 기획하신것같아요 대단하십니다..비하인드 기다렸는데 감사합니다ㅜ
고생하셨어요
고수보고 온 사람
고양이도있으면 팡팡이도 있어야지!<br>팡팡이 등장!
고오오오급 커피죠
곧 50만
곧 50만!!
곧....50만..!!!🎉🎉
골탕말고 곰탕좀 사주시죠(?)ㅋㅋㅋ
공&#39;룡&#39; 은 여의주 각별만 있으면 무적이구나
공각 듀오는 언제나 정답
공각 레전드의 컨텐츠<br>생존일지-놀이터야생-불편한동거-마인크래프트무인도대탈출리얼서바이벌생존기-다크포레스트<br><br>라인업 개 쩔어
공각 합동으로 다른 사람들 학살하는 것도 재밌겠다
공각기동대 ㅋㅋ 합봐라  떽 하니까 바로 부르네
공각기동대는 전설이다 ㅋㅋㅋ
공각잠 코 해가지고 만들다
공님 진짜 편집자님이랑 엄청 열심히 편집한게 보여서 너무 재밌어욬ㅋㅋㅋ
"공룡 50만 축하해<a href=""UCWf4QKgnTyvmehcRqw-JldQ/sBE1ZNHcH-eM_9EPx8m90As""></a><a href=""UCWf4QKgnTyvmehcRqw-JldQ/RWMdZPunDOiJ_9EP-_60oAQ""></a>"
공룡 건축할때 텐션이 너무 좋음 ㅋㅋㅋㅋㅋ
공룡 공룡 공룡
공룡 그림채 졸귀ㅋㅋ
공룡 떳다!!!
공룡 소원은 이루어졌네 ㅋㅋㅋ 코마랑 더 친해지는거
공룡 승리(안본)
공룡 업로드 주기 미쳤다 ㅎㄷㄷ❤
공룡 업로드 주기 폼 미첬다 ㄷㄷ
공룡 업로드 폼 미쳤다
공룡 영상 꿀잼
공룡 영상주기폼미쳤다!!!
공룡 유튜브 원탑이 될 영상이 올라왔다...<br>들으면서 머리가 띵해지면서 겁나 웃었는데ㅋㅋㅋ
공룡 잠뜰 유튜브에만 있지 말고 공룡 유튜브로 와
공룡 취한거 예상간다ㅋㅎㅋㅎ 옆사람들 다 텐션 감당못할듯ㅋㄹㅋㅎ 술먹으면 그텐션이2배 정도일듯ㅋㅅㄴㅋㅎ 시작부터 개웃긴게 술을얼마나 드셨으면 취하신걸깢ㅋㅎㅋㅎㅋㅎㅋㅎ
공룡 퍼블 당하고 아니 진짜 안나오나??? 이리고 있었는데 마지막에 기획총괄 공룡 보자마자 눈물 좍좍 남
공룡 회사 사장님 여기 이력서입니다.🦖
공룡 회장님...!
"공룡 회장님..<br>이제 꿈에서 깨어나셔야죠,,<a href=""UCWf4QKgnTyvmehcRqw-JldQ/RWMdZMeqDOiJ_9EP-_60oAQ""></a>"
공룡꺼 볼려고 이번건 안 보고 있었다
"공룡넴 파피3 나옴,,! 공포특집이다 이제,,, 파피3 꼬꼬 하자"
공룡넴!!!! 파피 플레이 타임 3 나왔어요!!!!!!
공룡님  눈 눈물이에요 안경이에요?
"공룡님 <a href=""https://www.youtube.com/watch?v=tYnH_MwMBAg&amp;t=498"">8:18</a>에 빨리 멈춰보시고 그 대각선 오른쪽에 허기워기 있어욥!!"
공룡님 50만 구독자 경축드려요!!!<br>이제 큐튜바 탈출이당
공룡님 50만 축하드립니다!!<br>앞으로도 영원히!! 멋진 방송인으로서 활동해주세요!!!! 100만 가즈아~~
공룡님 50만 축하드립니다!🎉🎉🎉🎊🎊🎊
공룡님 계속 파피 플레이타임을 빠삐 플레이 타임이라 하시는 거 넘 귀엽다
공룡님 곧 새해인데 타임캡슐 콘테츠 곧하나요?
공룡님 구독자 50십만 축하드립니다~🎉 (그중 저도 있어요)
공룡님 그냥 입 다물고 있는게 더 낳을 것 같아요
공룡님 그래서 파피플레이타임 챕터3 언제 하시죠?
공룡님 기획하시느라 수고많으셨습니다... 이번 유크타 정말 재밌었어요
공룡님 너무 귀여운거 아니냐구ㅎㅎ
공룡님 너무 멋지시다ㅠㅠ 이 무서운    게임도 하는데ㅠㅠ 멋쟁이잘생김!
공룡님 너무 재미있어요 ❤❤❤❤❤❤
공룡님 놀이터야생 시즌2  ㄱㄱ
공룡님 늘 재미있게 보고 있습니다 새 컨텐츠에서도 화이팅!
공룡님 다음엔 로블록스 에서 토일렛 타워디펜스 해주시길 부탁드릴께요      전하!!!
공룡님 동숲으로 공포맵 해주 실 수 있나요??
공룡님 땅 뻐큐 같이 생겼는데?
공룡님 말씀대로 초거대 찐한 색감의 달력도 나쁘지 않았을 것 같은데요!?오히려 기대된달까ㅋㅋㅋㅋㅋ
공룡님 무슨일 있어요...?아니 이렇게 영상이 자주 올라온다고....
공룡님 미리 메리크리스마스
공룡님 반전매력은 파도파도 계속 나오는듯..
공룡님 새벽기차타고 가는건 진짜  진심이신듯...
공룡님 새해 복 많이 받으세요
공룡님 새해 복 많이 받으세용 🎉🎉
공룡님 성장하는 모습 기대할께요
공룡님 수고많으셨습니당 레전드 크루매치 재밌게 잘 봤어요!!
공룡님 썰 기다렸습니다!<br>퀄리티도 너무 좋아졌고 더 귀여워 졌어여<br>모든분들의 노력이 보이네요..
공룡님 썰에서 할아버지는 왜 안나오시나요??????
공룡님 썰이 너무 재밌어요😂
공룡님 씨오브 씨브즈 한글됬는데 안하나여
공룡님 아크서바이벌 이볼브드 플레이 기원 5일차
공룡님 아크서바이벌 이볼브드 플레이 기원 6일차
공룡님 아크서바이벌 이볼브드 플레이 기원 7일차
"공룡님 안녕하세요! 공룡님 본지도 시간이 굉장히 흘렀고, 힘들때마다 항상 공룡님이 있어서 힘이 되었어요. 비록 그동안 계정은 다른 계정을 써서 글을 달았지만, 이번에 새로운 계정을 파며 이 계정으로 50만 축하를 하게 되었네요 ㅎㅎ! 50만 축하드리고 앞으로도 항상 건강하시고 저에게 기쁨을 주신만큼 , 아니 훨씬 더 행복하셨으면 좋겠어요. 항상 건강하세요! 다시 한번 50만 축하드립니다!"
공룡님 엔룡이란 유튜브있는대. 그사람이랑 마크같이해바요!
공룡님 영상 너무 좋고
공룡님 영상 언제 봐도 넘 재밌네욤! 언젠가 회원이 될꺼에요ㅠㅠ<br>언제나 재밌는 영상 올려주셔서 감사합니댜!<br>전 공룡님 웃는 소리가 저까지 웃게 만들어서 정말 좋아요!<br>오늘도 내일도 홧팅입니다ㅏ!
"공룡님 영상 잘보고 있습니다. 예전에 사촌형이랑 한 게임이 있었는데 재밌어가주고 추천드립니다.<br>it takes two라는 게임인데 무조건 2명이서 해야 합니다. 한 명은 조이스틱, 한 명은 키보드와 마우스로 해야합니다.<br>스토리도 괜찮고 보스도 많고 맵도 퀄리티 좋아요. 엔딩을 보려면 많이 길지만 이 게임으로 각별님과 듀오로 영상 많이 뽑아주시면 감사하겠습니다. 꼭 이 게임을 알리고 싶었어요. 감사합니다. 영상 잘보고 있어요!"
공룡님 영상보면서 항상 느끼는거지만 말씀 너무 잘하시고 생각이 깊으신게 느껴져요.... 제작 비하인드 보는건데 시간가는줄 몰랐어요 공룡님 최고~~~
공룡님 영상이 너무 흥미롭고 기대하면서 보게 돼요ㅋㅋㅋㅋㅋㅋ
공룡님 오늘 영상도 재밌게 봤어요ㅎ
공룡님 오늘도 너무너무 재미있었어요 그리고   공룡님 항상 영상을 만들어 주셔서 감사합니다 공룡님 힘내세요 그리고 공룡님 최고입니다👍👍👍👍
공룡님 이거는 선넘으셨네요
공룡님 일부러 시험기간이라 영상 많이 올리는거에요..?
공룡님 잠뜰 티비가 본업이신가요? 그렇다면 새해 복은 조금만 받으시죠!
공룡님 잠뜰님에게 생일 영상 댓글에 하트 받으신거 축하드려요ㅎㅎ
공룡님 재미있게 보고 있습니다^^~
공룡님 저 오늘부터 팬 됐어요!!
공룡님 저기에갈색판다있었어요
공룡님 젤다의 전설 왕국의 눈물 해주시면 안될가요?
공룡님 진짜 천재세요ㅠㅠㅠㅠ????<br>저 진짜 와ㅠㅜ 이런 기획 비하인드 영상 올려주셔서 정말 감사드려요! 공룡님의 생각을 엿본것 같아 좋았습니다!(?)<br>+정말 많이 공부하시고 연구하신게 느껴져서 더욱 애정이 가게된 컨텐츠네요. 공룡님 정말 수고 많으셨고 감사합니다!!
"공룡님 진짜 ㅋㅋㅋㅋ<br>전에 코마님 기지 다 터트린 게 아직도 여운이 남았는데, 마지막에 ㅋㅋㅋㅋㅋㅋㅋㅋ"
공룡님 트위치가 우리나라 내년에 폐국한다는 소식 알고계세요?
공룡님 파플3 나왔는데 언제 해주실건가요?
공룡님 파피 보고싶어서 <br>일부로 다른 파피영상 안봤음ㅋㅋㅋㅋㅋ
공룡님 파피 플레이타임 챕터3이 나왔어요.
공룡님 파피에 모든 걸 멈추고 달려왔다 ㅋㅋㅋ<br>파피같은 게임은 역시 출시된지 얼마 되지 않았을 때 하는 게 가장 좋은 것 같아요. 생방 볼 때마다 눈 조금씩 가리고 봄 ㅎㅎ
공룡님 파피플3 나왔다는데 하실거죠^!^?
공룡님 파피플레이 타임 3나왔어여. 😊
공룡님 파피플레이타임 3하시나요?
공룡님 파피플레이타임 챕터 3 나왔어요<br>해주실꺼죠??? ㅎㅎ
공룡님 폴 가이즈 무료화했는데 <br>그전에 폴 가이즈 를 샀내요
공룡님 폴가이즈 진짜 너무 재밌어요ㅋㅋㅋㅋㅋㅋㅋ<br>폴가이즈 하는 영상 자주 좀 올려줘요ㅋㅋㅋ
공룡님 플레이는 진짜 너무 취저야ㅋㅋㅋㅋㅋㅋㅋ
공룡님 피라냐 먹어조
공룡님 형한테 애니메이션이 추가되니까 되게 귀엽네요
공룡님 ㅠㅠㅠ 저작권인가요 땅따먹기 어디갔으요
공룡님 days gone 해보세요 재밌어요
공룡님! 굽네치킨 신메뉴 리뷰 안하나요?
공룡님..?(지금 생각났네...)
"공룡님<br><a href=""https://www.youtube.com/watch?v=yVXduYLyT08&amp;t=720"">12:00</a>에<br>다이아하나놓쳤어요"
공룡님꺼 보려고 딴사람들꺼 절대 안봤습니다 공룡님만큼 재밌는 유튜버가 없음ㅋㅋ
공룡님도 다크포레스트의 기운을 받고 약속하신 4월 빡업로드도 해서 제발 이번년도에는 100만갑시다 저희도 응원할게요💚
공룡님도 파피플레이타임 3을 해주시겠지??
공룡님때메 너무 재미없게 끝난 감이 있음...
공룡님은 건축은 잘하는데 그림은 좀ㆍㆍㆍㆍㆍ ㆍㆍㆍㆍㆍㆍㆍ
공룡님은 계뢱해두신 맵있으신가요?<br><br><br><br><br><br>(공룡에서 망ㅎ
공룡님은 늘 이렇게 보이지 않는 세심한 부분까지 신경쓰고 공부하기 때문에 컨텐츠가 즐거울 수 있는 것 같아요. 항상 말씀하시듯 크리에이터도 시청자도 모두 즐거울 수 있는 그런 컨텐츠! 이번 비하인드 영상을 보며 새삼 그 노력을 생각해보게 되네요.
공룡님은 대머리임<br>그에게서 ‘헤어’나올수 없거든
공룡님은 얼공안하시나요?
공룡님은 유행 따라가면서도 이런 처음 보는 게임들 항상 가져와줘서 너무 좋음
공룡님은 정말 세심하셔서 모든 활동에서 퀄리티라던지 그런 모든것들이 좋아지는것같아요!
공룡님은 처음부터 운이 좋으셨구만
공룡님을 이제 부터 저의 단독화가가 되시겠습나다 이제는 공룡님이라 안 하고 자기라 부르겠습니다......불만 없으시죠?
공룡님의 파스토투트라니 귀하다
공룡님의 패션센스 정말 스타일리쉬하네요 ㅋㅋㅋㅋㅋ
공룡님이 고통스러하는걸 즐기기 위해
공룡님이 만드신 눈 신호기 모든 팀이 속았어욬ㅋㅋ
공룡님이 은근 그림을 잘 그리신다는걸 다시 알게해준 방송이었죠..ㅋㅋ
공룡님이 제일 늦었음....
공룡님이 제일먼저 죽은 이유가 있었구나
공룡님이 젤 먼저 죽고 부활기회도 없었던 게 기획자라서 그랬구만? ㅋㅋㅋㅋ
공룡님이 지으신 호텔 토이스토리 포테이토 장난감같이 생겼어요ㅋㅋㅋㅋㅋ
공룡님이 하니깐 뭔가 더 재밌는것 같음ㅋㅋ👍
공룡님이 해석이 필요한 게임을 하면 스토리를 재밌게 각색해서 너무 웃김..ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 이참에 에세이 하나 써주시죠ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
"공룡님이랑 잠뜰님 케미 너무 좋아합미다,,😽🙀😻"
공룡님이랑 파피플레이타임..ㅋㅋㅋㅋㅋㅋㅋㅋ공룡님이 이걸 플레이 했다는 거 자체로 일단 재밌다ㅋㅋㅋㅋㅋ
공룡들아함께하자정의의리
공룡볼려고 유튜브에 공룡이라고 쳤소<br>근데 이채널이 나온거요 근데 의외로 재밌어서 결국 구독과 알림설정 좋아요 다른영상 보기를 해버렸소
공룡서버 시즌 2 ㄷㄷㄷㄷㄷㄷ
공룡씨?<br>영상을 올려야 새해 복을 많이 받죠...
"공룡유튜브 화이팅 우후<a href=""UCWf4QKgnTyvmehcRqw-JldQ/sBE1ZNHcH-eM_9EPx8m90As""></a>"
공룡은 어떻게 제목도 웃기냨ㅋㅋㅋㅋㅋㅋㅋ
공룡의 엄마는 이 영상을 보앗습니다 <br><br><br><br><br><br><br><br>(그냥 추측)
공룡이 멸종한 이유....
공룡이 역시!!!!
공룡집 막내아들ㄷㄷ
공룡팀만 보고있는데 다른 팀 궁금해 미치겠다 ㅋㅋ
공룡형 파피플레이타임 3나왔어 해줘요
공미카제의 성공
"공부 열심히 하셨군요 동생이 생겼었는데 없어졌습니다ㅋㅋㅋㅋㅋㅋ 이 팀은 예능팀이였다!! 덕개호 너무 멋졌어요!!ㅋㅋㅋㅋㅋ <a href=""UCWf4QKgnTyvmehcRqw-JldQ/sBE1ZLLcH-eM_9EPx8m90As""></a><a href=""UCWf4QKgnTyvmehcRqw-JldQ/RWMdZPunDOiJ_9EP-_60oAQ""></a>"
공오룡 되신 공룡님 너무 웃겼는데ㅋㅋㅋㅋㅋㅋ
공은 진짜 천상 큐튜버다...<br>이번 시리즈는 진짜 한 번도 예상대로 가는법이 없냐
공포게임의 공자도 못 보는 저인데 룡님 영상은 너무 안심하고 봤네요ㅋㅋㅋㅋㅋ<br>분명 공포게임인데 왜케 웃겨요ㅜㅜㅋㅋㅋㅋㅋ 무서워서 못 본 공포게임을 재밌게보게 해주셔서 감사합니닼ㅋㅋㅋㅋ
공하
광고나 굿즈 팔때만 나오는 영상 앞부분의 그 연기톤이 너무 웃김 ㅋㅋㅋㅋㅋ
광고를 재밌게 만드는 공룡은 신이다 !! ㅋㅋㅋㅋ<br>광고지만 재밌는 컨텐츠가 되어버림
광고신 줄 알았는데 광고가 아닌 내돈내산이었군요 ㅋㅋㅋㅋㅋ<br>이 영상 들키면 안되실 것 같은데요 ㅋㅋㅋㅋㅋ
"광기에 물드는 매 순간이 너무 웃겨욬ㅋㅋㅋㅋㅋㅋㅋ 룡님이 전략, 추리류 게임 할 때마다 보고 싶어지는 이유 중 하나ㅋㅋㅋㅋㅋㅋ"
愧
굥룡밈그림 너무잘그림<br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br>만우절ㅋ
勾
구경 플래그 ㅋㅋ
구경플래그ㅠㅠㅠ
구구님 도망갈 수도 있었는데 각별님 집까지 데려다주고.. ㅋㅋㅋ 진짜 착하당ㅋㅋㅋ
구구씨 고생 많으셨습니다. 한대때리고 기절시키시지않은게 다행이네요
구독자50만 축하 짝짝짝
"구토를 많이 하게 되면 복부와 가슴 근육에 과도한 힘이 가해져서 근육통을 유발할 수 있다고 하네요. 특히 쇄골 아래 부분은 호흡 시 활동하는 근육이 많아 숨 쉴때 고통을 느낄 수 있대요.<br>궁금해서 찾아봤습니다… 틀릴 수도 있음, 참고만 하시기"
굴착소년쿵2022년작
굿
귀여워 죽겠네 아ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 불토작으로ㅜ이긴게진짜… 얌생이 같고 천재 같네ㅋㅋㅋㅋㅋㅋㅋㅋ 플레이가 너무 공각스러워서 힘들다…
그 겜 이름 뭐지?
그 그림들 제가 갖고싶습니다!!
그 레전드 회차.. 개인적으로 이 회차보고 공룡님은 절대 피식자는 될 수 없구나를 느낌 ㅋㅋ.. 궁지에 몰리니까 고양이를 무는것도 아니고 냅다 초가삼간 다 태우는데 ㅋㅋㅋㅋㅋㅋ
그 번조 버니 나오는곳에 오렌지 누르라고  말할때 ogange 스펠링은 맞는지 모르겠지만 오겐지뜻이 내장으로 알고 있어영! 그리고 영상 잘보고 있습니당~!
그 혹시 어머니가 보시는 소설 카카페 악당들에게 키워지는 중입니다 맞나요??<br>예전에 보던거인데 스토리 겁나 비슷해서 ㅋㅋㅋ
그 혹시 플러그인 없을까요
"그냥 그림만 있는 게 아니라 애니메이션이라 몰입도 더 잘 되고 좋은 듯<a href=""UCWf4QKgnTyvmehcRqw-JldQ/RWMdZJ6oDOiJ_9EP-_60oAQ""></a> 퀄리티도 진짜 점점 느는 것 같고"
그냥 기지 하나를 지뢰 매설지역으로 만들어버리네 ㅋㅋㅋㅋ
그냥 불토로 코마 메인땅가서 땅뺐기쓰면 이기는거 아닌가
그냥 지도많이만들어서 일정한간격으로 방벽보일때까지 위 아래로다니는개 더빨리찾을거같은데
그냥 행동도 말도 레전드인 팀... 그냥... 그냥 뭔가 다 짜여진 팀 같아요 모든 순간이 다 레전드 하지만 거렁뱅이를 곁들인
그녀는 바로 공룡
그놈의 세계 최초
"그동안의 서버에서 불공정한 점이였던거 다 밸런스패치해서 만든서버인게 진짜 잘 느껴져서 ㄹㅇ개꿀잼임미다<a href=""UCWf4QKgnTyvmehcRqw-JldQ/RWMdZPunDOiJ_9EP-_60oAQ""></a><br>생방 놓치면 인생 손해봅니다 열어분<br>요새 방송 자주해서 너무 행복함<a href=""UCWf4QKgnTyvmehcRqw-JldQ/RWMdZJ6oDOiJ_9EP-_60oAQ""></a><a href=""UCWf4QKgnTyvmehcRqw-JldQ/RWMdZMGoDOiJ_9EP-_60oAQ""></a>"
그들은 d플랜으로 끝났어야 했다!
그때부터였어요.. 공룡님은 죽었다고 생각한게
그래도 4주동안 해서 분량은 뽑았잖아요
그래도 내심 소득이 있었으면 했는데 ㅋㅋㅋㅋㅋㅋ 우리의 예능맨들..
그래서 유토피아 마플마왕은 공룡이 안돌아와서 행복하게살았답니다
그러고 보니 곧 공룡님 타임캡슐 여시네요 꺄
그럿케 덕게는있혀졌다ㅋ
그렇게 찾아다녔는데 못찾은거 완전 우끼네~~
그렇다. 파괴되는건 공룡이였다.
"그림 개쩌는거 아니냐구요...<a href=""UCWf4QKgnTyvmehcRqw-JldQ/RWMdZJ6oDOiJ_9EP-_60oAQ""></a><a href=""UCWf4QKgnTyvmehcRqw-JldQ/RWMdZMGoDOiJ_9EP-_60oAQ""></a><a href=""UCWf4QKgnTyvmehcRqw-JldQ/RWMdZJSqDOiJ_9EP-_60oAQ""></a>"
그림🐕잘그리는데요?룡님
그림이 ㅋㅋ
그림잘그리세요!
그만 따먹어... 공룡♥
그의 퍼블은 이유가 있었던 것인가 ㄷㄷ
근데 계약 위반은 아니지 않나옄ㅋ<br>파이브는 코마의 유튭각을 최우선으로 하고 공룡은 본인의 유튭각을 최우선으로 하는데 본인의 유튭각을 잘 지키신거...ㅋㅋㅋㅋㅋㅋ
근데 공룡가문이랑 잠뜰가문이 합방 했으니까 그럼 뜰룡가문인가?
근데 난 저런 느낌 건축물 조흠. 맘에들었습니다.
근데 등대랑 호랑이는 개잘그림..
근데 뭔가 영상보면서 은근히 각별님이 머리를 쓰시는것 같읍..
